6136	6156	0.9030921914624	FI
4292	5395	0.902272129432686	FI
10399	6175	0.901903282072827	FI
5430	5434	0.901463849010032	FI
6136	6187	0.901323993199883	FI
6136	6176	0.901314934146127	FI
6128	6136	0.901302631835295	FI
4928	8480	0.900323147749664	FI
6125	6175	0.900050084088822	FI
6136	6137	0.898646782698215	FI
4736	6175	0.898123398176523	FI
5434	5441	0.897506667963722	FI
6136	6142	0.896428799625638	FI
6175	6202	0.896256589398486	FI
6132	6136	0.895125759907915	FI
6136	6189	0.894825883107186	FI
6136	6223	0.893136595850002	FI
6136	6138	0.893019258670236	FI
5688	5714	0.892788144125774	FI
5687	5691	0.892647275575297	FI
23479	9054	0.892460455753452	FI
6136	7311	0.892244143678052	FI
6175	6193	0.892198480502009	FI
2597	5232	0.892168835300814	FI
6136	6175	0.891888897427155	FI
4436	4437	0.891338904816425	FI
5431	5434	0.890888239033864	FI
6136	6227	0.890742399427063	FI
5566	5576	0.889746278128291	FI
5714	5719	0.888254360284579	FI
6132	6175	0.888031223865479	FI
2027	2597	0.886994529360467	FI
3845	5594	0.88663623749601	FI
5435	5437	0.885213936222319	FI
5432	5435	0.884014066909737	FI
4706	54995	0.883987299540986	FI
5691	5692	0.88397506497381	FI
6136	6159	0.883796015146944	FI
6129	6136	0.882885551199741	FI
2027	5230	0.882252560568082	FI
6154	6175	0.882131656354893	FI
6136	6139	0.881215693331276	FI
6136	6229	0.881123112331483	FI
6175	6217	0.880732117890736	FI
5702	5714	0.880720000819598	FI
5111	5984	0.880186073961503	FI
6136	6209	0.880127931821977	FI
2147	462	0.879969487971502	FI
11224	6136	0.878501476711335	FI
2956	4437	0.87711244536644	FI
5683	5691	0.876276356513329	FI
5435	5441	0.876271598808146	FI
5434	5437	0.876257274924048	FI
6175	6201	0.876152127211805	FI
5688	5691	0.876011013584843	FI
25885	5431	0.875631512136863	FI
11128	5431	0.874836697403848	FI
2153	2159	0.874830950103853	FI
5687	5714	0.874812407478589	FI
5430	5435	0.874775372969395	FI
6136	6188	0.874754157732498	FI
5432	5434	0.87450358614231	FI
5432	5441	0.873794763289817	FI
6136	6144	0.872746545956485	FI
5111	5985	0.87223883905648	FI
5430	5437	0.872227951553485	FI
2956	5395	0.871804359411663	FI
6136	6218	0.870870798551208	FI
5430	5439	0.870794277615323	FI
5690	5691	0.87059779630263	FI
338	345	0.870087969796907	FI
5430	5432	0.869103811826058	FI
6134	6175	0.869003026958911	FI
55968	7353	0.868936710604523	FI
2065	3084	0.868865743096564	FI
23633	3837	0.868710304053458	FI
321	8573	0.868590153108222	FI
6138	6175	0.867790615660764	FI
6130	6175	0.867109108655146	FI
4436	5395	0.867050791222613	FI
6136	6208	0.866826015569601	FI
6156	6175	0.866490921651624	FI
5431	5432	0.866256708863769	FI
6175	6191	0.86619211032213	FI
6124	6175	0.864570671273539	FI
1017	1027	0.864475260080359	FI
5430	6829	0.863632280313252	FI
84172	9533	0.863095023338728	FI
5430	84172	0.862959811787971	FI
6136	6204	0.862949988341586	FI
5686	5691	0.862940446611755	FI
4436	9156	0.862709207198119	FI
6133	6175	0.862447440904686	FI
5432	5437	0.862042114107361	FI
6175	6224	0.861662429330564	FI
3921	6136	0.861024652626335	FI
6136	6217	0.860215658840479	FI
6175	6210	0.859899241306491	FI
5682	5691	0.859187920475213	FI
6136	6169	0.859044259856762	FI
5691	9861	0.858872817063146	FI
5691	5693	0.857653715319389	FI
6175	6189	0.855870301784838	FI
5430	5441	0.855452227778996	FI
5433	5434	0.855312488098743	FI
2729	2730	0.854929766459707	FI
2743	8001	0.854646214880174	FI
3921	6175	0.854220205287233	FI
3837	3841	0.853376730760619	FI
5708	5714	0.853097408777558	FI
5430	5438	0.852569093064435	FI
5707	5714	0.852556910574148	FI
6136	6203	0.851757371303553	FI
6137	6175	0.851750346060007	FI
27349	4706	0.85169579137207	FI
140801	6136	0.851598624421724	FI
5691	5714	0.85127449337545	FI
1017	4172	0.851246270989639	FI
2597	5224	0.850893478461238	FI
2027	5232	0.850883964559782	FI
4292	4436	0.850753727356881	FI
5431	5441	0.850353376155085	FI
5684	5691	0.850352910237118	FI
10213	5691	0.849930611075901	FI
5705	5714	0.849910956272214	FI
5689	5714	0.849667189058201	FI
6136	6192	0.849615722002608	FI
2956	4292	0.849543009638377	FI
5437	5438	0.849403497922989	FI
6136	6147	0.849358236185286	FI
6136	6173	0.849236864867971	FI
4436	5111	0.849164262378058	FI
6136	6181	0.84885679196723	FI
1434	23633	0.848719198074358	FI
6165	6175	0.848647000385561	FI
5689	5691	0.848480095492574	FI
4292	4437	0.847899945031176	FI
5431	5435	0.847861119094084	FI
64425	84172	0.847297141507252	FI
5431	5438	0.847084314254185	FI
5441	9533	0.846991485328759	FI
25885	5434	0.846844647155128	FI
6136	6232	0.846207068378839	FI
5430	5436	0.846135961063833	FI
6175	6207	0.845274728449759	FI
4436	6117	0.845048771906086	FI
11128	5434	0.844225652057681	FI
5685	5714	0.844028972361864	FI
580	672	0.843802387051936	FI
5430	55703	0.84273408925286	FI
5434	5436	0.842192690149935	FI
5566	5577	0.842171839236882	FI
2147	2153	0.84184120792333	FI
5594	673	0.841777740426917	FI
10213	5714	0.841535900890433	FI
5430	5433	0.840985989654616	FI
6136	6231	0.840744491780664	FI
246721	5430	0.840579422867091	FI
7353	7415	0.840534573024704	FI
6175	6194	0.840414682858046	FI
6128	6175	0.840406482154477	FI
5691	5700	0.840193529639432	FI
5434	5438	0.840028765599461	FI
207	3480	0.83944681640809	FI
1956	321	0.83944681640809	FI
1879	8618	0.83944681640809	FI
23521	6175	0.839399623329291	FI
5430	6917	0.839233509904784	FI
5714	5717	0.839119861716898	FI
6124	6136	0.839033756415276	FI
335	338	0.838735232774147	FI
1017	81620	0.838461298224656	FI
5691	5695	0.837937712779905	FI
51082	84172	0.837903055811987	FI
5624	7056	0.837365559375861	FI
6175	6187	0.836981327240315	FI
1018	1164	0.836813564045635	FI
1019	595	0.835341054866254	FI
6142	6175	0.834601762267866	FI
4706	7923	0.834524750470241	FI
5111	5425	0.834492087503338	FI
5431	5439	0.834312839602977	FI
5435	5438	0.833731434447	FI
2023	2597	0.833470313751865	FI
6152	6175	0.833133488552964	FI
5436	5441	0.832623470857527	FI
10399	6136	0.832297953954426	FI
6175	6208	0.831875279263997	FI
885	887	0.831324722581355	FI
1434	3841	0.831311761527737	FI
6157	6175	0.831193076219878	FI
2027	5224	0.831173137839993	FI
6136	6166	0.830185113160733	FI
2571	2572	0.82965086907878	FI
6135	6175	0.829482654622749	FI
5434	5439	0.829449207724741	FI
4437	5395	0.829331072375699	FI
5436	5437	0.829313361764112	FI
5706	5714	0.829193633836679	FI
5434	55703	0.829023611462506	FI
5691	5694	0.828223404863789	FI
6136	6235	0.826997327341294	FI
5431	5437	0.826868628252892	FI
27030	4292	0.826441660087597	FI
6122	6136	0.826319646635599	FI
5431	5436	0.825812442741637	FI
23215	79718	0.82567381423576	FI
5111	5424	0.825520078966597	FI
2026	2027	0.825275390990534	FI
5435	5436	0.824786484387452	FI
140801	6175	0.824733025937805	FI
1933	6136	0.824261382102498	FI
6136	6155	0.823959961022608	FI
25885	5435	0.823755355353344	FI
6160	6175	0.82366932449041	FI
4097	4780	0.823351569537537	FI
6136	6234	0.823276413408689	FI
25873	6136	0.823260807991833	FI
2023	5230	0.822783380084042	FI
6175	6233	0.822199703711859	FI
5439	5441	0.821918533312643	FI
150274	9054	0.82165829481181	FI
6122	6175	0.821339215848152	FI
4700	4715	0.821254695775148	FI
5438	5441	0.820424936117353	FI
8623	9685	0.820401245603709	FI
5437	5440	0.820008018917228	FI
6175	6188	0.819864371094652	FI
6175	7311	0.819306845379774	FI
112936	51699	0.819269964629323	FI
5431	6829	0.819021911683954	FI
1991	6590	0.818681795779341	FI
5694	5714	0.818415663717735	FI
5692	5714	0.817486369637798	FI
2963	5434	0.817278769461194	FI
1116	1117	0.817215977868445	FI
2026	2597	0.81716216179102	FI
1314	9276	0.816687031001649	FI
2956	6117	0.816383335143602	FI
2237	9156	0.816320802885198	FI
23215	6907	0.815741856475032	FI
4694	4715	0.815674790744708	FI
81689	9054	0.815467016557001	FI
1915	6136	0.814950854804795	FI
374291	506	0.814324615616032	FI
1915	6175	0.813840954548126	FI
1017	5925	0.813821770681251	FI
4706	84869	0.813488043621218	FI
2026	5230	0.813173008728028	FI
5431	5433	0.813044203023777	FI
4715	515	0.813008034393641	FI
6175	6227	0.812956436402079	FI
23215	90665	0.812865270464808	FI
207	2309	0.812543328339094	FI
6175	6230	0.811679907683381	FI
5224	5230	0.811595941101843	FI
11128	5437	0.811223405291248	FI
1017	890	0.811219312305119	FI
10622	5435	0.81077680386871	FI
6139	6175	0.810377691832662	FI
2963	5430	0.810272243891216	FI
283455	5594	0.810161431365547	FI
5433	5435	0.810067853113602	FI
6175	6192	0.809923321926106	FI
1915	2597	0.809029290628683	FI
5437	5439	0.809013380384313	FI
3081	3242	0.808296609372179	FI
5691	5710	0.807589857315936	FI
1017	1033	0.807273671050659	FI
1938	6175	0.806859439781964	FI
5594	5598	0.80684928068876	FI
6175	6229	0.806655351200515	FI
5111	6117	0.806457371970806	FI
10622	5437	0.80559822461612	FI
1080	9368	0.804770922874397	FI
1017	4173	0.804614946914357	FI
5691	5706	0.804179278501062	FI
11128	5441	0.804070477088195	FI
1017	898	0.804064656877552	FI
372	9276	0.803497919374308	FI
11128	5435	0.803443809259445	FI
51121	6136	0.802979353382359	FI
4982	8600	0.802703293723948	FI
4809	5437	0.80235026847308	FI
5435	5439	0.802342595469818	FI
5430	80135	0.802094578644038	FI
4711	4715	0.801454234662787	FI
5298	7532	0.80083999867802	FI
1315	9276	0.800483119263808	FI
5111	5983	0.800160503996466	FI
5691	5699	0.799718623945635	FI
3841	60491	0.79946656483666	FI
23633	60491	0.79946656483666	FI
2027	5315	0.798911820269456	FI
6136	6154	0.798054064712068	FI
4715	516	0.797697145542383	FI
5111	6240	0.797599428621747	FI
5434	84172	0.797230204532145	FI
8301	9094	0.797130352452348	FI
6804	9423	0.797130352452348	FI
5566	835	0.797130352452348	FI
321	55327	0.797130352452348	FI
22999	8907	0.797130352452348	FI
22999	23095	0.797130352452348	FI
207	7046	0.797130352452348	FI
2002	321	0.797130352452348	FI
1879	9423	0.797130352452348	FI
1879	7091	0.797130352452348	FI
1879	55799	0.797130352452348	FI
1879	55740	0.797130352452348	FI
1879	5308	0.797130352452348	FI
10979	8301	0.797130352452348	FI
2064	2886	0.79692759404637	FI
2237	4436	0.795856337322193	FI
5111	5427	0.79540886384218	FI
5430	6827	0.795212709862273	FI
6175	6206	0.795075234520563	FI
2729	2937	0.794856566381161	FI
121504	5111	0.793979680562224	FI
2027	5313	0.793393282000347	FI
338	344	0.793112181939136	FI
2931	2932	0.793105516081939	FI
3093	5714	0.792856895468009	FI
5435	9533	0.792551346936361	FI
2074	5430	0.792328602130316	FI
4715	522	0.792315259474724	FI
4292	9156	0.791438331323938	FI
6136	6222	0.791376576968136	FI
2847	5367	0.790946715046172	FI
23413	5298	0.790699884363212	FI
2159	7035	0.790637716390055	FI
320	321	0.788934088100003	FI
2986	3043	0.788934088100003	FI
2767	2769	0.788934088100003	FI
1557	1562	0.788934088100003	FI
11059	11060	0.788934088100003	FI
506	526	0.788591786659397	FI
5888	8438	0.788375070605468	FI
3841	5901	0.788237359907282	FI
23633	5901	0.788237359907282	FI
2159	2266	0.78778345184121	FI
5440	5441	0.787680904371408	FI
246721	5431	0.787545400798587	FI
6136	6146	0.787508195907086	FI
6175	6204	0.787137480101786	FI
6175	6231	0.78709986670731	FI
1017	1164	0.786870610581558	FI
2153	2266	0.786655992478768	FI
5434	661	0.78652016692171	FI
1017	9133	0.7861487802214	FI
331	840	0.78598016676443	FI
5434	9533	0.785024776397257	FI
55849	5714	0.784974761959734	FI
1018	1163	0.784966519592166	FI
7043	7046	0.784894466709539	FI
5435	55703	0.784808147663947	FI
5435	661	0.784730318053312	FI
1026	1647	0.784390563124605	FI
1432	5594	0.78437008871529	FI
5437	9533	0.78398817890636	FI
6136	6157	0.783283488695807	FI
2879	5714	0.782870668603802	FI
2963	5431	0.782817841557068	FI
55849	7353	0.782323279177284	FI
51699	7353	0.782173805836907	FI
6164	6175	0.78175619283413	FI
5430	5440	0.781469431586239	FI
2067	4436	0.781262691436746	FI
5111	5885	0.781079616085318	FI
26958	9276	0.781068479835345	FI
3040	3043	0.780973519544489	FI
5434	6829	0.780943102930033	FI
11224	6175	0.780791330917599	FI
5435	5440	0.780601249808205	FI
4715	509	0.780285325048614	FI
56605	5714	0.780066122733931	FI
